instance_id,token,pred_tag,attribution_score
tensor(1161),ersten,O,0.0009434083476662636
tensor(1161),Tag,O,-0.0032899160869419575
tensor(1161),bis,O,0.00032257847487926483
tensor(1161),jetzt,O,-0.005341389216482639
tensor(1161),immer,O,-0.0015283268876373768
tensor(1161),nur,O,0.010114649310708046
tensor(1161),Waffen,O,0.015534179285168648
tensor(1161),",",O,-0.0025612004101276398
tensor(1161),Geld,O,-0.005708194337785244
tensor(1161),für,O,-0.0004325548652559519
tensor(1161),Waffen,O,0.01229375135153532
tensor(1161),gefordert,O,-0.012181254103779793
tensor(1161),/,O,-0.006411062087863684
tensor(1161),gebe,O,-0.00879938155412674
tensor(1161),#,O,0.005413437727838755
tensor(1161),#,O,0.014213173650205135
tensor(1161),t,O,-0.0008278715540654957
tensor(1161),##t,O,-0.004569650627672672
tensor(1161),#,O,0.015288244932889938
tensor(1161),#,O,0.019679930061101913
tensor(1161),el,O,0.0014830296859145164
tensor(1161),##t,O,-0.008509121835231781
tensor(1161),[UNK],O,-0.009034113958477974
tensor(782),Was,O,-0.0005893521010875702
tensor(782),werden,O,0.009655460715293884
tensor(782),die,O,0.018035830929875374
tensor(782),[UNK],O,-0.014771918766200542
tensor(782),Kartell,O,0.004129837267100811
tensor(782),#,O,0.0014816911425441504
tensor(782),#,O,0.0001509697176516056
tensor(782),e,O,-0.0014975651865825057
tensor(782),[UNK],O,-0.010471178218722343
tensor(782),treiben,O,0.000441643875092268
tensor(782),wenn,O,-0.010595439001917839
tensor(782),die,O,-0.0007887049578130245
tensor(782),AfD,O,-0.00016108923591673374
tensor(782),über,O,-0.0038968492299318314
tensor(782),50,O,0.0007769135991111398
tensor(782),%,O,-0.003837818279862404
tensor(782),erreicht,O,0.00130656105466187
tensor(782),?,O,0.002962384605780244
tensor(782),?,O,0.0050446889363229275
tensor(782),Dann,O,-0.002933308482170105
tensor(782),wird,O,0.0024091601371765137
tensor(782),man,O,-0.0058228131383657455
tensor(782),sich,O,0.00035628071054816246
tensor(782),wieder,O,-0.005125987343490124
tensor(782),anb,O,0.003570748493075371
tensor(782),#,O,0.008562926203012466
tensor(782),#,O,-5.270913243293762e-05
tensor(782),i,O,-0.004354268312454224
tensor(782),##eder,O,0.00212868838571012
tensor(782),#,O,0.0070559801533818245
tensor(782),#,O,0.010792451910674572
tensor(782),n,O,-0.005373699124902487
tensor(782),und,O,-0.0061421506106853485
tensor(782),schle,O,0.0050218366086483
tensor(782),#,O,0.012465031817555428
tensor(782),#,O,0.0158400721848011
tensor(782),im,O,-0.013577515259385109
tensor(782),##en,O,-4.7677895054221153e-07
tensor(782),",",O,0.011792485602200031
tensor(782),nur,O,0.000588076829444617
tensor(782),um,O,0.0037241769023239613
tensor(782),an,O,-0.002019735984504223
tensor(782),die,O,0.005221537780016661
tensor(782),Macht,O,0.0032355026341974735
tensor(782),zu,O,-0.008794187568128109
tensor(782),kommen,O,-0.0036983387544751167
tensor(782),.,O,0.008356096222996712
tensor(782),Das,O,-0.005888329818844795
tensor(782),Deutschland,O,-0.0016469948459416628
tensor(782),vor,O,-0.009863175451755524
tensor(782),2015,O,-0.006521322764456272
tensor(782),wird,O,0.0013518314808607101
tensor(782),es,O,-0.009284368716180325
tensor(782),nie,O,-0.015510253608226776
tensor(782),mehr,O,-0.015043487772345543
tensor(782),geben,O,-0.00822130125015974
tensor(782),",",O,0.012158289551734924
tensor(782),die,O,0.0035651077050715685
tensor(782),Gesellschaft,O,0.00520435580983758
tensor(782),ist,O,-0.005023510195314884
tensor(782),zut,O,0.007144071161746979
tensor(782),#,O,0.006954441778361797
tensor(782),#,O,0.008291330188512802
tensor(782),i,O,-0.0014971750788390636
tensor(782),##ef,O,-0.0035545837599784136
tensor(782),##s,O,-0.005953589454293251
tensor(782),#,O,0.008668364956974983
tensor(782),#,O,0.005783385597169399
tensor(782),t,O,0.0006434690440073609
tensor(782),gespalten,O,0.005948647856712341
tensor(782),.,O,0.0036108708009123802
tensor(1199),Deutschland,O,0.010430404916405678
tensor(1199),gibt,O,0.0065458184108138084
tensor(1199),Israel,O,0.0013489688280969858
tensor(1199),Vorrang,O,-0.006924701854586601
tensor(1199),der,O,0.004859225358814001
tensor(1199),Staats,O,0.0024103422183543444
tensor(1199),#,O,-0.0024239399936050177
tensor(1199),#,O,-0.0017280124593526125
tensor(1199),interess,O,-0.006654590833932161
tensor(1199),##en,O,-0.010121559724211693
tensor(1199),vor,O,0.00034389086067676544
tensor(1199),allen,O,-0.0009483156027272344
tensor(1199),anderen,O,0.002177817514166236
tensor(1199),Interessen,O,0.0026677390560507774
tensor(1199),(,O,0.004863309673964977
tensor(1199),Staats,O,0.0036048712208867073
tensor(1199),#,O,0.0061983028426766396
tensor(1199),#,O,0.001062633702531457
tensor(1199),r,O,-0.007112341467291117
tensor(1199),##ä,O,-0.0034846756607294083
tensor(1199),##s,O,-0.014277533628046513
tensor(1199),#,O,0.0047359829768538475
tensor(1199),#,O,0.0020561402197927237
tensor(1199),on,O,0.0004309375071898103
tensor(1199),),O,0.017136741429567337
tensor(1199),und,O,0.004340812098234892
tensor(1199),macht,O,-0.0020760896150022745
tensor(1199),uns,O,-0.0003375869709998369
tensor(1199),Bürger,O,-0.0036682600621134043
tensor(1199),somit,O,0.008854798972606659
tensor(1199),alle,O,0.011608493514358997
tensor(1199),zu,O,0.0009996499866247177
tensor(1199),Mitt,O,-0.0063893236219882965
tensor(1199),#,O,0.004077854100614786
tensor(1199),#,O,0.005067433230578899
tensor(1199),ä,O,0.006086323875933886
tensor(1199),##ter,O,-0.011395661160349846
tensor(1199),#,O,0.0115713682025671
tensor(1199),#,O,0.008599461056292057
tensor(1199),n,O,-0.008451893925666809
tensor(827),Immer,O,-0.00955992378294468
tensor(827),wieder,O,0.0013154636835679412
tensor(827),hö,O,-0.0024684034287929535
tensor(827),#,O,0.007106188219040632
tensor(827),#,O,0.00841555930674076
tensor(827),re,O,-0.00045869755558669567
tensor(827),ich,O,-0.00835096463561058
tensor(827),den,O,0.0010385450441390276
tensor(827),Vorwurf,O,6.223446689546108e-05
tensor(827),",",O,-0.005019159987568855
tensor(827),ich,O,-0.011439001187682152
tensor(827),sei,O,-0.004365528002381325
tensor(827),ein,O,-0.003349205944687128
tensor(827),#,O,0.0032868562266230583
tensor(827),Deutschland,O,-0.0015832610661163926
tensor(827),#,O,-0.0010914979502558708
tensor(827),#,O,0.001828712411224842
tensor(827),ha,O,0.0006193644367158413
tensor(827),##s,O,-0.008162721060216427
tensor(827),#,O,0.0064191659912467
tensor(827),#,O,0.0070200045593082905
tensor(827),se,O,-0.006651589181274176
tensor(827),##r,O,-0.015552127733826637
tensor(827),",",O,0.005596107337623835
tensor(827),nur,O,0.0063518257811665535
tensor(827),weil,O,-0.0014017841313034296
tensor(827),ich,O,-0.01337779313325882
tensor(827),mich,O,-0.007869066670536995
tensor(827),politisch,O,0.009208094328641891
tensor(827),Links,O,0.0005160324508324265
tensor(827),-,O,0.009358556941151619
tensor(827),Grün,O,0.001077115535736084
tensor(827),engag,O,-0.000264685571892187
tensor(827),#,O,0.009913425892591476
tensor(827),#,O,0.011594871059060097
tensor(827),i,O,-0.011650861240923405
tensor(827),##ere,O,-0.0007248171023093164
tensor(827),.,O,0.008577380329370499
tensor(827),Dabei,O,0.0036530722863972187
tensor(827),ist,O,-0.004484320059418678
tensor(827),das,O,-0.001163714099675417
tensor(827),Gegenteil,O,0.001993904123082757
tensor(827),der,O,0.0011255235876888037
tensor(827),Fall,O,-0.0027702872175723314
tensor(827),:,O,0.005654614418745041
tensor(827),Ich,O,-0.0011267533991485834
tensor(827),liebe,O,-0.001890370505861938
tensor(827),mein,O,-0.0048153093084692955
tensor(827),Land,O,0.0010938469786196947
tensor(827),und,O,-0.003306077793240547
tensor(827),will,O,-0.005442594178020954
tensor(827),es,O,-0.00852401927113533
tensor(827),noch,O,-0.002942908089607954
tensor(827),besser,O,-0.01035113912075758
tensor(827),machen,O,0.004187444224953651
tensor(827),.,O,0.01082032360136509
tensor(827),Mein,O,-0.006279648281633854
tensor(827),Einsatz,O,-0.0017673085676506162
tensor(827),für,O,-0.008428743109107018
tensor(827),soziale,O,0.0036793784238398075
tensor(827),Gerechtigkeit,O,0.005140417255461216
tensor(827),",",O,0.0007444573566317558
tensor(827),Umweltschutz,O,0.0016094251768663526
tensor(827),und,O,-0.005812045186758041
tensor(827),Solidarität,O,-0.0031998271588236094
tensor(827),ist,O,-0.001693527097813785
tensor(827),Ausdruck,O,0.002138722687959671
tensor(827),dieser,O,0.00844540260732174
tensor(827),Liebe,O,-0.005366010125726461
tensor(827),.,O,0.007785712368786335
tensor(827),Rechts,O,0.01126162614673376
tensor(827),ist,O,-0.007102102506905794
tensor(827),keine,O,0.001493060146458447
tensor(827),moderne,O,-0.00011615268886089325
tensor(827),",",O,0.00878898799419403
tensor(827),nachhaltig,O,0.0024533667601644993
tensor(827),#,O,0.013303393498063087
tensor(827),#,O,0.011466411873698235
tensor(827),e,O,-0.0007189932512119412
tensor(827),Zukunft,O,0.0029332528356462717
tensor(827),.,O,-0.000227802200242877
tensor(827),Nicht,O,0.0026205650065094233
tensor(827),hier,O,-0.0013287450419738889
tensor(827),und,B-negative,-0.005208134651184082
tensor(827),n,O,-0.004957465920597315
tensor(827),#,B-negative,-0.0018646959215402603
tensor(827),#,B-negative,0.0015834427904337645
tensor(827),irgend,B-negative,0.011945988982915878
tensor(827),#,B-negative,0.009374395944178104
tensor(827),#,B-negative,0.011642538011074066
tensor(827),wo,O,-0.006578037049621344
tensor(827),!,O,0.01662171259522438
tensor(827),#,O,-0.0019057982135564089
tensor(827),LA,O,0.0038080443628132343
tensor(827),#,O,-0.001925289398059249
tensor(827),#,O,0.011518998071551323
tensor(827),U,O,0.0028014243580400944
tensor(827),#,O,0.02192506566643715
tensor(827),#,O,0.010060520842671394
tensor(827),T,B-negative,-0.002104545943439007
tensor(827),#,B-negative,0.02165900729596615
tensor(827),#,B-negative,0.03144410252571106
tensor(827),gegen,B-negative,0.002179177012294531
tensor(827),#,B-negative,0.03151462599635124
tensor(827),#,B-negative,0.037674836814403534
tensor(827),Rechts,B-negative,-0.00660525169223547
tensor(1366),Meine,O,-0.012909180484712124
tensor(1366),#,O,-0.0121550178155303
tensor(1366),#,O,-0.021487856283783913
tensor(1366),n,O,0.0030776280909776688
tensor(1366),jetzigen,O,-0.0007038244511932135
tensor(1366),Chef,O,-0.010220113210380077
tensor(1366),habe,O,-0.0015493076061829925
tensor(1366),ich,O,-0.017652947455644608
tensor(1366),auf,O,0.004559271037578583
tensor(1366),einer,O,-0.004662385676056147
tensor(1366),Demo,O,0.005542781203985214
tensor(1366),gegen,O,-0.007707629352807999
tensor(1366),Mas,O,-0.003311143722385168
tensor(1366),#,O,0.002891719341278076
tensor(1366),#,O,0.0002891153562813997
tensor(1366),k,O,0.005866027437150478
tensor(1366),##en,O,-0.0120548689737916
tensor(1366),für,O,-0.00414460152387619
tensor(1366),Kinder,O,-0.016195425763726234
tensor(1366),kennengelernt,O,-0.012391631491482258
tensor(1366),.,O,0.012651648372411728
tensor(1366),[UNK],O,-0.018548786640167236
tensor(1097),Szenen,O,-0.00022543803788721561
tensor(1097),wie,O,0.01216066163033247
tensor(1097),aus,O,0.01005801372230053
tensor(1097),einem,O,0.006195534486323595
tensor(1097),a,O,-0.007888831198215485
tensor(1097),#,O,-0.002175586763769388
tensor(1097),#,O,-0.004016018472611904
tensor(1097),po,O,-0.000577152706682682
tensor(1097),##kal,O,-0.0021503292955458164
tensor(1097),#,O,0.0018498972058296204
tensor(1097),#,O,0.01226794347167015
tensor(1097),y,O,-0.0001691135112196207
tensor(1097),##p,O,-0.006085422821342945
tensor(1097),#,O,0.0030458862893283367
tensor(1097),#,O,0.0021465665195137262
tensor(1097),t,O,0.002572512486949563
tensor(1097),##i,O,-0.010441465303301811
tensor(1097),#,O,0.003020427655428648
tensor(1097),#,O,0.0033745630644261837
tensor(1097),sch,O,-0.01447279006242752
tensor(1097),##en,O,-0.010754350572824478
tensor(1097),Film,O,0.0009822242427617311
tensor(1097),.,O,0.0050145708955824375
tensor(1097),Dem,O,-0.004157169722020626
tensor(1097),#,O,0.01369190588593483
tensor(1097),#,O,0.002218239475041628
tensor(1097),ü,O,-0.0030854903161525726
tensor(1097),##t,O,0.004399401135742664
tensor(1097),#,O,7.687462493777275e-05
tensor(1097),#,O,0.0036895452067255974
tensor(1097),i,O,-0.0005227463552728295
tensor(1097),##gung,O,0.0012037199921905994
tensor(1097),und,O,-0.0035189008340239525
tensor(1097),Ent,O,-0.008588498458266258
tensor(1097),#,O,0.005405480042099953
tensor(1097),#,O,0.015511984936892986
tensor(1097),mensch,O,0.004348780494183302
tensor(1097),#,O,0.014729920774698257
tensor(1097),#,O,0.016664817929267883
tensor(1097),li,O,-0.005823681131005287
tensor(1097),##ch,O,-0.017288126051425934
tensor(1097),##ung,O,-0.0064232973381876945
tensor(1097),.,O,0.015796177089214325
tensor(1286),Ich,O,-0.00727233849465847
tensor(1286),finde,O,0.0018357033841311932
tensor(1286),die,O,0.02660103514790535
tensor(1286),Jugend,O,-0.0030445309821516275
tensor(1286),toll,O,-0.007221807260066271
tensor(1286),.,O,-0.0006934130797162652
tensor(1286),.,O,-0.006625699810683727
tensor(1286),Es,O,-0.008121874183416367
tensor(1286),ist,O,0.0015394664369523525
tensor(1286),Ihre,O,-0.0040395185351371765
tensor(1286),Zukunft,O,0.003594322595745325
tensor(1286),",",O,0.017908455803990364
tensor(1286),nicht,O,3.4409575164318085e-05
tensor(1286),unsere,O,0.0018037976697087288
tensor(1286),.,O,0.0017343766521662474
tensor(1286),.,O,0.0020213748794049025
tensor(1286),.,O,0.006553716026246548
tensor(1286),#,O,0.001465370412915945
tensor(1286),Fri,O,-0.0029925559647381306
tensor(1286),#,O,0.007344919256865978
tensor(1286),#,O,0.014589565806090832
tensor(1286),da,O,0.000984684331342578
tensor(1286),#,O,0.0013544736430048943
tensor(1286),#,O,0.012484529986977577
tensor(1286),y,O,-0.006447558291256428
tensor(1286),##s,O,-0.00029821525095030665
tensor(1286),#,O,-0.011135458946228027
tensor(1286),#,O,-0.004756320267915726
tensor(1286),for,O,-0.006614536978304386
tensor(1286),#,O,0.0027432097122073174
tensor(1286),#,O,0.00500844419002533
tensor(1286),F,O,-0.0032585994340479374
tensor(1286),#,O,-0.0033962056040763855
tensor(1286),#,O,0.005818452686071396
tensor(1286),u,O,-0.013036837801337242
tensor(1286),##t,O,-0.0011974899098277092
tensor(1286),#,O,0.016874751076102257
tensor(1286),#,O,0.012804700061678886
tensor(1286),ur,O,0.001994661521166563
tensor(1286),##e,O,-0.009507255628705025
tensor(441),Zum,O,0.01078795362263918
tensor(441),Fremd,O,-0.0077285123988986015
tensor(441),#,O,-0.011225612834095955
tensor(441),#,O,-0.008246762678027153
tensor(441),sch,O,-0.013651344925165176
tensor(441),##ä,O,0.0020369715057313442
tensor(441),#,O,-0.0004935141187161207
tensor(441),#,O,-0.0021201935596764088
tensor(441),men,O,-0.005174263380467892
tensor(441),",",O,-0.005906976759433746
tensor(441),unser,O,-0.0033606835640966892
tensor(441),Land,O,0.006112351082265377
tensor(441),geht,O,0.0025668349117040634
tensor(441),den,O,0.003037161659449339
tensor(441),Bach,O,0.003298214403912425
tensor(441),ru,O,0.002536362735554576
tensor(441),#,O,0.007469278760254383
tensor(441),#,O,0.002247766125947237
tensor(441),n,O,-0.003575965529307723
tensor(441),##te,O,-0.007572490721940994
tensor(441),#,O,0.012913353741168976
tensor(441),#,O,0.007048360072076321
tensor(441),r,O,-0.0065579768270254135
tensor(441),und,O,-0.004439213313162327
tensor(441),die,O,0.006774928420782089
tensor(441),Alm,O,0.0035698655992746353
tensor(441),#,O,-0.011045343242585659
tensor(441),#,O,-0.0043131569400429726
tensor(441),ans,O,-0.005829201079905033
tensor(441),denken,O,-0.00038939155638217926
tensor(441),sie,O,-0.007939603179693222
tensor(441),verbessern,O,0.0038332620169967413
tensor(441),die,O,0.013583547435700893
tensor(441),Welt,O,-0.010898621752858162
tensor(441),.,O,0.003796724136918783
tensor(441),Wir,O,-0.0009369754698127508
tensor(441),sind,O,-2.0108185708522797e-05
tensor(441),verloren,O,0.0023392923176288605
tensor(840),Be,O,0.006644062232226133
tensor(840),#,B-negative,-0.0013158837100490928
tensor(840),#,B-negative,-0.0017502583796158433
tensor(840),ä,B-negative,-0.012459771707654
tensor(840),##n,B-negative,0.005110688507556915
tensor(840),##gst,B-negative,0.010954438708722591
tensor(840),#,B-negative,-0.01635524444282055
tensor(840),#,O,-0.0011365830432623625
tensor(840),i,O,-0.002428349107503891
tensor(840),##gend,O,-0.00838589295744896
tensor(840),ist,O,-0.0031799282878637314
tensor(840),eher,O,0.0010894042206928134
tensor(840),",",O,0.00740456860512495
tensor(840),wie,O,-0.003505733795464039
tensor(840),dieses,O,-0.0008350174175575376
tensor(840),System,O,0.006258510984480381
tensor(840),funktioniert,O,0.005587823688983917
tensor(840),:,O,0.007130824960768223
tensor(840),Grüne,O,0.005326432175934315
tensor(840),Politiker,O,-0.009459307417273521
tensor(840),vergeben,O,0.0039535462856292725
tensor(840),Gelder,O,0.004665282554924488
tensor(840),an,O,-0.008411840535700321
tensor(840),grüne,O,0.008024094626307487
tensor(840),[UNK],O,-0.007975207641720772
tensor(840),Wissenschaftler,O,-0.001399945467710495
tensor(840),[UNK],O,-0.013582782819867134
tensor(840),",",O,0.00416181143373251
tensor(840),die,O,0.006918839644640684
tensor(840),maß,O,0.009640984237194061
tensor(840),#,O,0.010619021952152252
tensor(840),#,O,0.00655655050650239
tensor(840),gesch,O,0.0003040973097085953
tensor(840),#,O,0.014148839749395847
tensor(840),#,O,0.014743443578481674
tensor(840),ne,O,-0.00400818744674325
tensor(840),##i,O,-0.011686320416629314
tensor(840),#,O,0.016575489193201065
tensor(840),#,O,0.01279178261756897
tensor(840),der,O,-0.005159820429980755
tensor(840),##te,O,-0.010596550069749355
tensor(840),Studien,O,-0.0034519555047154427
tensor(840),liefern,O,0.004181085154414177
tensor(840),",",O,0.00045235632569529116
tensor(840),damit,O,0.0003994579892605543
tensor(840),grüne,O,0.00942067988216877
tensor(840),Politiker,O,0.001028529368340969
tensor(840),wieder,O,-0.004454537760466337
tensor(840),#,O,0.006754853762686253
tensor(840),#,O,0.003780049504712224
tensor(840),gewählt,O,-0.0048040421679615974
tensor(840),werden,O,0.0010500329080969095
tensor(840),",",O,0.005002558697015047
tensor(840),die,O,0.0030184881761670113
tensor(840),den,O,-0.007650424726307392
tensor(840),[UNK],O,-0.010096054524183273
tensor(840),Wissenschaftler,O,0.0009164869552478194
tensor(840),#,O,0.008601226843893528
tensor(840),#,O,0.006504641845822334
tensor(840),n,O,0.001010253676213324
tensor(840),[UNK],O,-0.007976029999554157
tensor(840),noch,O,-0.0067042694427073
tensor(840),mehr,O,-0.016813116148114204
tensor(840),Geld,O,-0.0064748008735477924
tensor(840),geben,O,-0.008235489949584007
tensor(840),[UNK],O,-0.016276100650429726
tensor(1300),Rechts,O,0.03740403428673744
tensor(1300),ist,O,0.008526185527443886
tensor(1300),bürger,O,-0.015042114071547985
tensor(1300),#,O,-0.03175870329141617
tensor(1300),#,O,-0.026364829391241074
tensor(1300),li,O,0.00022169557632878423
tensor(1300),##ch,O,-0.005311683751642704
tensor(1300),-,O,0.0006523982156068087
tensor(1300),konserv,O,0.006807664874941111
tensor(1300),#,O,0.007740530651062727
tensor(1300),#,O,0.022131269797682762
tensor(1300),at,O,-0.013124704360961914
tensor(1300),##iv,O,-0.005768373142927885
tensor(1300),.,O,0.00730537623167038
tensor(1300),Also,O,0.0012756093638017774
tensor(1300),nur,O,0.0019493484869599342
tensor(1300),links,O,0.006343604065477848
tensor(1300),erlaubt,O,0.0037508723326027393
tensor(1300),in,O,-0.004355938173830509
tensor(1300),diesem,O,-0.008560355752706528
tensor(1300),Land,O,0.009364373050630093
tensor(1300),?,O,-0.0062284162268042564
tensor(1041),Die,O,0.031981632113456726
tensor(1041),Menschen,O,-0.012279127724468708
tensor(1041),verh,O,0.007137970067560673
tensor(1041),#,B-negative,-0.012372775003314018
tensor(1041),#,B-negative,-0.012014185078442097
tensor(1041),unge,O,-0.0009064860641956329
tensor(1041),#,B-negative,-0.007945988327264786
tensor(1041),#,O,0.004014751873910427
tensor(1041),r,O,-0.003363866126164794
tensor(1041),#,O,0.0037178935017436743
tensor(1041),#,O,0.015923408791422844
tensor(1041),n,O,-0.006461088079959154
tensor(1041),dort,O,0.0067551531828939915
tensor(1041),und,O,-0.00012459722347557545
tensor(1041),die,O,0.006682172417640686
tensor(1041),ganze,O,0.001023288001306355
tensor(1041),Welt,O,0.005359967239201069
tensor(1041),schaut,O,-0.0028767497278749943
tensor(1041),zu,O,-0.009581932798027992
tensor(1041),.,O,0.00679022166877985
tensor(1041),.,O,0.014996623620390892
tensor(1041),Wann,O,0.005705074407160282
tensor(1041),hört,O,0.004242394585162401
tensor(1041),dieses,O,-0.005943078547716141
tensor(1041),Massaker,O,0.012184090912342072
tensor(1041),endlich,B-negative,-0.005148523487150669
tensor(1041),auf,O,0.012888876721262932
tensor(1041),[UNK],B-negative,-0.0031225988641381264
tensor(723),Es,O,0.00017738016322255135
tensor(723),herrscht,O,0.008530491963028908
tensor(723),Krieg,O,0.009025842882692814
tensor(723),im,O,-0.006557757034897804
tensor(723),Nahen,O,0.01097671128809452
tensor(723),Osten,O,0.010036629624664783
tensor(723),und,O,-0.020068757236003876
tensor(723),in,O,-0.0047729527577757835
tensor(723),der,O,0.0018862634897232056
tensor(723),Ukraine,O,0.005037770606577396
tensor(723),.,O,0.003483390435576439
tensor(723),Jeden,O,-0.0013692264910787344
tensor(723),Tag,O,-0.005895575508475304
tensor(723),sterben,O,-0.0030635916627943516
tensor(723),Hunderte,O,0.000884234206750989
tensor(723),",",O,-0.005158346612006426
tensor(723),andere,O,-0.0016879311297088861
tensor(723),werden,O,0.00140672130510211
tensor(723),für,O,0.0004913881421089172
tensor(723),den,O,0.0007624137215316296
tensor(723),Rest,O,-0.002192952437326312
tensor(723),ihres,O,-0.008142195641994476
tensor(723),Lebens,O,-0.008378593251109123
tensor(723),verst,O,0.0014011826133355498
tensor(723),#,O,0.010546348989009857
tensor(723),#,B-negative,-0.0052155861631035805
tensor(723),ü,O,-7.259263657033443e-05
tensor(723),##m,O,-0.002835200633853674
tensor(723),#,O,0.004912171047180891
tensor(723),#,O,0.006678557954728603
tensor(723),mel,O,-0.008245361968874931
tensor(723),#,B-negative,-0.0046784533187747
tensor(723),#,B-negative,-0.0029362854547798634
tensor(723),t,O,-0.001530027948319912
tensor(723),.,O,0.009821614250540733
tensor(723),In,O,-0.006205501034855843
tensor(723),München,O,-0.008795752190053463
tensor(723),",",O,0.010409574955701828
tensor(723),bei,O,-0.007428637705743313
tensor(723),einer,O,0.0034199338406324387
tensor(723),sogenannten,O,0.0055689336732029915
tensor(723),"""",O,0.00896409060806036
tensor(723),Sicherheits,O,0.007128321565687656
tensor(723),#,O,-0.003479274455457926
tensor(723),#,O,0.0033719756174832582
tensor(723),konf,O,0.0030277445912361145
tensor(723),##eren,O,8.958182297647e-05
tensor(723),##z,O,-0.004343501292169094
tensor(723),"""",O,0.009418101981282234
tensor(723),",",O,0.0008263017516583204
tensor(723),sa,O,-0.008279049769043922
tensor(723),#,O,0.001355704851448536
tensor(723),#,O,0.004133346024900675
tensor(723),u,O,-0.00981814693659544
tensor(723),##fen,O,0.009157286956906319
tensor(723),die,O,-0.0011910030152648687
tensor(723),Leute,O,0.0020159785635769367
tensor(723),Scham,O,-0.008295067586004734
tensor(723),#,O,0.0026421290822327137
tensor(723),#,O,0.008636148646473885
tensor(723),p,O,-0.005116421729326248
tensor(723),#,O,0.0033136196434497833
tensor(723),#,O,0.0029190396890044212
tensor(723),us,O,0.007319708354771137
tensor(723),und,O,-0.005499661900103092
tensor(723),machen,O,0.0005809508729726076
tensor(723),Sel,O,0.0028484761714935303
tensor(723),#,O,0.009532373398542404
tensor(723),#,O,0.007750592194497585
tensor(723),f,O,-0.0026841808576136827
tensor(723),##i,O,-0.013377631083130836
tensor(723),#,O,0.011217010207474232
tensor(723),#,O,0.011451487429440022
tensor(723),es,O,-0.007910864427685738
tensor(723),",",O,0.007089415565133095
tensor(723),während,O,-0.0009783465648069978
tensor(723),sie,O,-0.0019392156973481178
tensor(723),deb,O,-0.0007891575805842876
tensor(723),#,O,0.008911854587495327
tensor(723),#,O,0.018034059554338455
tensor(723),i,O,-0.007874658331274986
tensor(723),##l,O,-0.00959854107350111
tensor(723),in,O,-0.012144563719630241
tensor(723),die,O,-0.006058011204004288
tensor(723),Kamera,O,-0.002669610781595111
tensor(723),g,O,-0.006497721653431654
tensor(723),#,O,-0.015928640961647034
tensor(723),#,O,-0.01425841823220253
tensor(723),r,O,0.0012719251681119204
tensor(723),##in,O,-0.012701427564024925
tensor(723),#,O,0.022321294993162155
tensor(723),#,O,0.016201280057430267
tensor(723),sen,O,0.0018028700724244118
tensor(723),.,B-negative,0.01390136033296585
tensor(986),In,O,-0.0029137786477804184
tensor(986),Berlin,O,-0.003249324392527342
tensor(986),#,O,0.00411901855841279
tensor(986),Neuköll,O,0.006093508563935757
tensor(986),#,O,0.01359716709703207
tensor(986),#,O,0.006531207822263241
tensor(986),n,O,-0.005600492469966412
tensor(986),werden,O,0.0022500965278595686
tensor(986),gerade,O,0.0025857144501060247
tensor(986),Menschen,O,-0.0015599830076098442
tensor(986),auf,O,-0.0025307368487119675
tensor(986),dem,O,-0.005419295281171799
tensor(986),Herrmann,O,0.002231600461527705
tensor(986),#,O,0.0022742440924048424
tensor(986),#,O,-0.000751052051782608
tensor(986),platz,O,0.0023032373283058405
tensor(986),gek,O,-0.0034697495866566896
tensor(986),#,O,0.004470739513635635
tensor(986),#,O,0.0025231107138097286
tensor(986),es,O,-0.00479449238628149
tensor(986),##sel,O,0.0034219776280224323
tensor(986),#,O,0.0001491678413003683
tensor(986),#,O,0.0019761587027460337
tensor(986),t,O,0.001314879977144301
tensor(986),",",O,0.0052568670362234116
tensor(986),weil,O,-0.0006618066690862179
tensor(986),sie,O,-0.008273710496723652
tensor(986),ihre,O,-0.005288229323923588
tensor(986),Solidarität,O,-0.0027055847458541393
tensor(986),mit,O,-0.005182683002203703
tensor(986),#,O,0.007327740546315908
tensor(986),Pal,O,0.00514600332826376
tensor(986),#,O,0.005332746542990208
tensor(986),#,O,0.009368278086185455
tensor(986),est,O,-0.004039372783154249
tensor(986),#,O,0.007677115499973297
tensor(986),#,O,0.010032139718532562
tensor(986),in,O,-0.0038001618813723326
tensor(986),##a,O,-0.004234472289681435
tensor(986),äußern,O,-0.00825846754014492
tensor(986),.,O,-0.012410309165716171
tensor(986),Es,O,0.00047194224316626787
tensor(986),sind,O,0.003879273310303688
tensor(986),vor,O,-0.004289350006729364
tensor(986),allem,O,0.00047561945393681526
tensor(986),Jugendliche,O,0.0009504662593826652
tensor(986),die,O,0.0039072404615581036
tensor(986),durch,O,0.006109335925430059
tensor(986),das,O,-0.0029574523214250803
tensor(986),allgemeine,O,0.003862082026898861
tensor(986),Vers,O,0.002271690871566534
tensor(986),#,O,-0.0212958175688982
tensor(986),#,O,-0.030569490045309067
tensor(986),am,O,-0.004026070237159729
tensor(986),##m,O,-0.0005188747309148312
tensor(986),#,O,0.00419751089066267
tensor(986),#,O,0.0005277495365589857
tensor(986),l,O,-0.0032012714073061943
tensor(986),##u,O,-0.005099274683743715
tensor(986),#,O,0.004179331474006176
tensor(986),#,O,0.010021494701504707
tensor(986),m,O,0.003122724127024412
tensor(986),#,O,0.002974411938339472
tensor(986),#,O,0.01339630875736475
tensor(986),g,O,-0.003069779835641384
